,task,num_simulations,num_constraining_simulations,num_observation,algorithm,seed,dimension,rounds,"C2ST (0,)","C2ST (1,)","C2ST (2,)","C2ST (3,)","C2ST (4,)","C2ST (0, 1)","C2ST (0, 2)","C2ST (0, 3)","C2ST (0, 4)","C2ST (1, 2)","C2ST (1, 3)","C2ST (1, 4)","C2ST (2, 3)","C2ST (2, 4)","C2ST (3, 4)",C2ST 1-dim sum,C2ST 1-dim mean,C2ST 1-dim var,C2ST 2-dim sum,C2ST 2-dim mean,C2ST 2-dim var,"KLD (1, 2)","KLD (0,)","KLD (1,)","KLD (2,)","KLD (3,)","KLD (1, 4)","KLD (4,)","KLD (2, 4)","KLD (2, 3)","KLD (0, 4)","KLD (0, 3)","KLD (3, 4)","KLD (1, 3)","KLD (0, 2)","KLD (0, 1)",KLD 1-dim sum,KLD 1-dim mean,KLD 1-dim var,KLD 2-dim sum,KLD 2-dim mean,KLD 2-dim var,"KLD_FIX (1, 2)","KLD_FIX (0,)","KLD_FIX (1,)","KLD_FIX (2,)","KLD_FIX (3,)","KLD_FIX (1, 4)","KLD_FIX (4,)","KLD_FIX (2, 4)","KLD_FIX (2, 3)","KLD_FIX (0, 4)","KLD_FIX (0, 3)","KLD_FIX (3, 4)","KLD_FIX (1, 3)","KLD_FIX (0, 2)","KLD_FIX (0, 1)",KLD_FIX 1-dim sum,KLD_FIX 1-dim mean,KLD_FIX 1-dim var,KLD_FIX 2-dim sum,KLD_FIX 2-dim mean,KLD_FIX 2-dim var,RT,path,folder,"C2ST (5,)","C2ST (6,)","C2ST (7,)","C2ST (8,)","C2ST (9,)","C2ST (0, 5)","C2ST (0, 6)","C2ST (0, 7)","C2ST (0, 8)","C2ST (0, 9)","C2ST (1, 5)","C2ST (1, 6)","C2ST (1, 7)","C2ST (1, 8)","C2ST (1, 9)","C2ST (2, 5)","C2ST (2, 6)","C2ST (2, 7)","C2ST (2, 8)","C2ST (2, 9)","C2ST (3, 5)","C2ST (3, 6)","C2ST (3, 7)","C2ST (3, 8)","C2ST (3, 9)","C2ST (4, 5)","C2ST (4, 6)","C2ST (4, 7)","C2ST (4, 8)","C2ST (4, 9)","C2ST (5, 6)","C2ST (5, 7)","C2ST (5, 8)","C2ST (5, 9)","C2ST (6, 7)","C2ST (6, 8)","C2ST (6, 9)","C2ST (7, 8)","C2ST (7, 9)","C2ST (8, 9)","KLD (5, 9)","KLD (4, 7)","KLD (6, 9)","KLD (4, 8)","KLD (5, 6)","KLD (2, 8)","KLD (0, 7)","KLD (9,)","KLD (8, 9)","KLD (1, 6)","KLD (3, 7)","KLD (2, 5)","KLD (5, 8)","KLD (4, 9)","KLD (6, 7)","KLD (2, 9)","KLD (1, 5)","KLD (5,)","KLD (3, 6)","KLD (7,)","KLD (2, 6)","KLD (4, 5)","KLD (8,)","KLD (3, 9)","KLD (0, 5)","KLD (1, 9)","KLD (0, 8)","KLD (3, 5)","KLD (2, 7)","KLD (7, 8)","KLD (7, 9)","KLD (4, 6)","KLD (6, 8)","KLD (5, 7)","KLD (3, 8)","KLD (0, 6)","KLD (1, 8)","KLD (6,)","KLD (1, 7)","KLD (0, 9)","KLD_FIX (5, 9)","KLD_FIX (4, 7)","KLD_FIX (6, 9)","KLD_FIX (4, 8)","KLD_FIX (5, 6)","KLD_FIX (2, 8)","KLD_FIX (0, 7)","KLD_FIX (9,)","KLD_FIX (8, 9)","KLD_FIX (1, 6)","KLD_FIX (3, 7)","KLD_FIX (2, 5)","KLD_FIX (5, 8)","KLD_FIX (4, 9)","KLD_FIX (6, 7)","KLD_FIX (2, 9)","KLD_FIX (1, 5)","KLD_FIX (5,)","KLD_FIX (3, 6)","KLD_FIX (7,)","KLD_FIX (2, 6)","KLD_FIX (4, 5)","KLD_FIX (8,)","KLD_FIX (3, 9)","KLD_FIX (0, 5)","KLD_FIX (1, 9)","KLD_FIX (0, 8)","KLD_FIX (3, 5)","KLD_FIX (2, 7)","KLD_FIX (7, 8)","KLD_FIX (7, 9)","KLD_FIX (4, 6)","KLD_FIX (6, 8)","KLD_FIX (5, 7)","KLD_FIX (3, 8)","KLD_FIX (0, 6)","KLD_FIX (1, 8)","KLD_FIX (6,)","KLD_FIX (1, 7)","KLD_FIX (0, 9)"
43,gaussian_mixture,73872,101702,5,tmnre,357223562,2,2,0.53675,0.5203,,,,0.5465,,,,,,,,,,1.05705,0.528525,0.00013530203,0.5465,0.5465,,,0.0003380533222034,0.0022589270560207,,,,,,,,,,,,inf,0.0025969803782241,0.001298490189112,1.8448779506346733e-06,inf,inf,,,0.0003349713087063,0.002253377170999,,,,,,,,,,,,0.0026409020310755,0.0025883484797053,0.0012941742398526,1.840140526239673e-06,0.0026409020310755,0.0026409020310755,,2323.6074,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-5-100000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-5-100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,gaussian_mixture,6563,9977,8,tmnre,468717971,2,3,0.55655,0.54605,,,,0.6836,,,,,,,,,,1.1026001,0.55130005,5.5125147e-05,0.6836,0.6836,,,0.0177428716161495,inf,,,,,,,,,,,,inf,inf,inf,,inf,inf,,,0.0176520466892274,0.0139061932052317,,,,,,,,,,,,0.06508711037954,0.0315582398944591,0.0157791199472295,7.015709161781465e-06,0.06508711037954,0.06508711037954,,619.50323,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-8-10000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-8-10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,gaussian_mixture,75588,105704,2,tmnre,1483867193,2,2,0.514,0.5103,,,,0.5565,,,,,,,,,,1.0243,0.51215,6.8450663e-06,0.5565,0.5565,,,0.0004265353510475,0.0014694397919317,,,,,,,,,,,,0.0052216000542963,0.0018959751429793,0.0009479875714896,5.438248364079386e-07,0.0052216000542963,0.0052216000542963,,,0.0003893010306938,0.0014665242906918,,,,,,,,,,,,0.005049428463364,0.0018558253213856,0.0009279126606928,5.802049759404074e-07,0.005049428463364,0.005049428463364,,4204.3076,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-2-100000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-2-100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,gaussian_mixture,754,1072,10,tmnre,3557310609,2,2,0.74235,0.71575,,,,0.7691,,,,,,,,,,1.4581,0.72905,0.00035378008,0.7691,0.7691,,,0.0053774879669687,inf,,,,,,,,,,,,0.1105726279818233,inf,inf,,0.1105726279818233,0.1105726279818233,,,0.0052859059705036,0.3362371326005213,,,,,,,,,,,,0.110235487296469,0.3415230385710249,0.1707615192855124,0.0547643572039566,0.110235487296469,0.110235487296469,,154.24948,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-10-1000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-10-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,gaussian_mixture,845,996,8,tmnre,2656677892,2,2,0.6837,0.64275,,,,0.74975,,,,,,,,,,1.3264501,0.66322505,0.00083845126,0.74975,0.74975,,,0.012097216211403,inf,,,,,,,,,,,,0.0907890606175262,inf,inf,,0.0907890606175262,0.0907890606175262,,,0.0119842487461951,0.0704381513446386,,,,,,,,,,,,0.0902033156396367,0.0824224000908337,0.0412112000454168,0.0017084293644941,0.0902033156396367,0.0902033156396367,,228.86867,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-8-1000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-8-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,gaussian_mixture,76729,101142,6,tmnre,3919068330,2,2,0.5233,0.5157,,,,0.55085,,,,,,,,,,1.039,0.5195,2.8880071e-05,0.55085,0.55085,,,0.0011775427126234,0.0008365821749609,,,,,,,,,,,,inf,0.0020141248875844,0.0010070624437922,5.812704412156998e-08,inf,inf,,,0.0011240820156962,0.0006959059431748,,,,,,,,,,,,0.0048680906852017,0.001819987958871,0.0009099939794355,9.166737453993881e-08,0.0048680906852017,0.0048680906852017,,3277.6018,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-6-100000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-6-100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,gaussian_mixture,574,1025,1,tmnre,2123420598,2,4,0.68045,0.6994,,,,0.84045,,,,,,,,,,1.37985,0.689925,0.00017955097,0.84045,0.84045,,,inf,inf,,,,,,,,,,,,inf,inf,inf,,inf,inf,,,0.1098725287539025,0.1618636911989253,,,,,,,,,,,,0.0228007172475144,0.2717362199528278,0.1358681099764139,0.0013515404861923,0.0228007172475144,0.0228007172475144,,255.44371,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-1-1000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-1-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,gaussian_mixture,7562,10351,2,tmnre,97775697,2,2,0.5427,0.51755,,,,0.68615,,,,,,,,,,1.06025,0.530125,0.00031626128,0.68615,0.68615,,,0.0060694467419149,0.0029352065253028,,,,,,,,,,,,inf,0.0090046532672178,0.0045023266336089,4.9117308677141565e-06,inf,inf,,,0.0059884556771667,0.0029281070916601,,,,,,,,,,,,0.0311281233017338,0.0089165627688269,0.0044582813844134,4.682866732406107e-06,0.0311281233017338,0.0311281233017338,,764.03143,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-2-10000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-2-10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,gaussian_mixture,7304,10291,1,tmnre,2952831998,2,3,0.60265,0.61725,,,,0.6929,,,,,,,,,,1.2199,0.60995,0.00010658056,0.6929,0.6929,,,inf,0.0071462577252415,,,,,,,,,,,,inf,inf,inf,,inf,inf,,,0.0005558287566802,0.0069930637135499,,,,,,,,,,,,0.0366480289123477,0.0075488924702301,0.003774446235115,2.07189969449731e-05,0.0366480289123477,0.0366480289123477,,399.76492,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-1-10000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-1-10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,gaussian_mixture,7324,10582,5,tmnre,2764263283,2,2,0.54665,0.517,,,,0.67905,,,,,,,,,,1.06365,0.531825,0.00043956045,0.67905,0.67905,,,0.0022108090411778,inf,,,,,,,,,,,,0.0001439146521872,inf,inf,,0.0001439146521872,0.0001439146521872,,,0.0021932336908372,0.0370672464569288,,,,,,,,,,,,0.000142433065965,0.039260480147766,0.019630240073883,0.0006080983832047,0.000142433065965,0.000142433065965,,709.1287,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-5-10000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-5-10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,gaussian_mixture,74732,100284,4,tmnre,1648980875,2,2,0.50985,0.5132,,,,0.53485,,,,,,,,,,1.0230501,0.51152503,5.6111153e-06,0.53485,0.53485,,,0.0007264592997585,0.0015670937206522,,,,,,,,,,,,inf,0.0022935530204107,0.0011467765102053,3.533331147956372e-07,inf,inf,,,0.0007246354260929,0.0014896755201639,,,,,,,,,,,,0.0069661844709251,0.0022143109462568,0.0011071554731284,2.926431727680832e-07,0.0069661844709251,0.0069661844709251,,2005.8597,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-4-100000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-4-100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,gaussian_mixture,598,998,3,tmnre,3687440721,2,4,0.7472,0.63885,,,,0.763,,,,,,,,,,1.38605,0.693025,0.0058698654,0.763,0.763,,,inf,inf,,,,,,,,,,,,inf,inf,inf,,inf,inf,,,0.1722047125767791,0.0736954710066813,,,,,,,,,,,,0.0393167928893789,0.2459001835834604,0.1229500917917302,0.0048520353373579,0.0393167928893789,0.0393167928893789,,239.9658,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-3-1000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-3-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,gaussian_mixture,74561,104220,1,tmnre,264471689,2,2,0.5169,0.5454,,,,0.5651,,,,,,,,,,1.0623,0.53115,0.0004061256,0.5651,0.5651,,,0.000199257230987,0.0048199478045154,,,,,,,,,,,,0.0043705781649407,0.0050192050355025,0.0025096025177512,1.0675390688146956e-05,0.0043705781649407,0.0043705781649407,,,0.000146629317988,0.004763204603455,,,,,,,,,,,,0.004029749852234,0.0049098339214431,0.0024549169607215,1.0656383683192142e-05,0.004029749852234,0.004029749852234,,1913.2529,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-1-100000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-1-100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,gaussian_mixture,611,1071,4,tmnre,2095328773,2,4,0.6449,0.6379,,,,0.76825,,,,,,,,,,1.2828,0.6414,2.4500203e-05,0.76825,0.76825,,,0.0302850942796216,0.1215936131952786,,,,,,,,,,,,0.0404918239586732,0.1518787074749003,0.0759393537374501,0.0041686228132854,0.0404918239586732,0.0404918239586732,,,0.0290408024303677,0.1171966165905576,,,,,,,,,,,,0.0396321290679839,0.1462374190209254,0.0731187095104627,0.0038857237851229,0.0396321290679839,0.0396321290679839,,252.65868,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-4-1000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-4-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,gaussian_mixture,837,1028,7,tmnre,3935336091,2,2,0.67305,0.65795,,,,0.8068,,,,,,,,,,1.331,0.6655,0.00011400504,0.8068,0.8068,,,0.0964725718070126,inf,,,,,,,,,,,,0.0089648932073243,inf,inf,,0.0089648932073243,0.0089648932073243,,,0.0963352684898468,0.2822804916489488,,,,,,,,,,,,0.0089240107708213,0.3786157601387956,0.1893078800693978,0.0172878130078441,0.0089240107708213,0.0089240107708213,,145.62979,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-7-1000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-7-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,gaussian_mixture,76955,103265,9,tmnre,4234802942,2,2,0.51315,0.52225,,,,0.54545,,,,,,,,,,1.0353999,0.51769996,4.1405183e-05,0.54545,0.54545,,,0.0023405441791488,0.0012225636462422,,,,,,,,,,,,0.0035366667048095,0.0035631078253911,0.0017815539126955,6.249402359790465e-07,0.0035366667048095,0.0035366667048095,,,0.0023309826694332,0.001151007022281,,,,,,,,,,,,0.0033241000330295,0.0034819896917143,0.0017409948458571,6.961712639360436e-07,0.0033241000330295,0.0033241000330295,,3370.495,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-9-100000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_mixture/cnre-9-100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,gaussian_linear_uniform,100310,104189,5,tmnre,1598678250,10,1,0.50205,0.5034,0.50845,0.50385,0.5183,0.55775,0.5346,0.526,0.5331,0.53815,0.5218,0.53275,0.5279,0.53925,0.5258,5.0571504,0.505715,5.8327718e-05,23.6213,0.5249178,0.00015927585,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0025511818601916,0.0008145637723456,inf,inf,inf,,inf,inf,,0.0160532558159964,0.0183041542430883,0.0095390679152098,0.0229236871356607,0.0196021766352844,0.0171775366396772,0.0097251599142655,0.0192355364884816,0.0131967380003523,0.0111978137037049,0.0163054240658146,0.0119656542406611,0.0025242699632811,0.0008072914791364,0.0106589317053939,0.1496248600512962,0.0149624860051296,3.6494401515715214e-05,0.5913028368565085,0.0131400630412557,7.608937182648887e-05,3399.633,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_linear_uniform/cnre-10d-0.1scale-5-100000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_linear_uniform/cnre-10d-0.1scale-5-100000,0.4961,0.5012,0.5109,0.49655,0.51635,0.5348,0.5259,0.53515,0.53595,0.5143,0.5373,0.5142,0.52205,0.51825,0.51335,0.53215,0.53125,0.52565,0.564,0.52105,0.5069,0.51895,0.51805,0.52195,0.52075,0.5227,0.5353,0.52255,0.5033,0.5399,0.50695,0.51415,0.5121,0.5214,0.50815,0.5121,0.50965,0.53135,0.5112,0.52145,0.001332240046046,0.0029131828992123,0.0012114944635409,inf,inf,0.002514663967109,0.0022160497734166,0.0052617439226657,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0012341680513523,0.0028947745329265,0.0010962619471319,0.0039616956323526,0.0011540456382367,0.0024148272520637,0.0021538234384001,0.0052162232450758,0.0374554957910184,0.0150286250020532,0.0116303716824183,0.0227604605181252,0.0185521398140608,0.0182347944200693,0.0102804853372837,0.0215922288522118,0.0223512160138968,0.0127671549608032,0.0114816179308785,0.0127162971336468,0.0121303339023484,0.0268014739879173,0.0233537280986891,0.0122102038081285,0.0431866209988555,0.0138765416039154,0.0076349131528031,0.0097839391394955,0.0109043388518068,0.0152071465107761,0.0166489332541307,0.0133612223984584,0.008130345567919,0.0108648744759764,0.011407259282787,0.0138156646674159,0.0087517469905082,0.0154772107695721,0.0161151973364111,0.0170725969698739
60,gaussian_linear_uniform,1025,1027,2,tmnre,1546446340,10,1,0.5866,0.55525,0.53255,0.5338,0.5148,0.60705,0.5905,0.5972,0.6512,0.59225,0.6506,0.6593,0.63535,0.64955,0.64625,5.82325,0.582325,0.0026863418,28.5513,0.6344733,0.0033931104,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0498650417565666,inf,inf,inf,,inf,inf,,0.5157972934818441,0.1325618371789579,0.3781661702110213,0.06986782776699,0.2950125021038534,0.1944736416383519,0.3584170656929811,0.2205836810986474,0.2276884819329288,0.3660494443797379,0.2873884187887089,0.4906670197490312,0.0162752453786175,0.049625447413369,0.1558195447627904,3.0744410328124507,0.307444103281245,0.0603295256302936,12.19315469033198,0.2709589931184884,0.0513986127866743,321.11914,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_linear_uniform/cnre-10d-0.1scale-2-1000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_linear_uniform/cnre-10d-0.1scale-2-1000,0.68165,0.5722,0.63115,0.6218,0.59345,0.70655,0.65565,0.67995,0.7264,0.61555,0.7428,0.655,0.62165,0.6627,0.72715,0.7417,0.62275,0.56775,0.5398,0.5221,0.5536,0.557,0.59785,0.55305,0.55255,0.6572,0.6152,0.68975,0.7562,0.5854,0.59725,0.6299,0.642,0.68665,0.5887,0.559,0.66075,0.6664,0.697,0.6391,inf,inf,0.018558516313871,0.0042896550100875,inf,0.3481599629111627,0.1965006127958852,0.0722703098531321,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.2265764315957464,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.2731975105025244,0.0549926706731508,0.0182819172517592,0.0037612655806761,0.6826736883801284,0.3420128194913402,0.1954841872850712,0.0720785119969894,0.2621051043793062,0.1141426040028667,0.1761136958018339,0.6654945814945114,0.4197368337117596,0.661271766551793,0.2129547081000623,0.1055643411643707,0.9738853259338038,0.285175194324509,0.2663957663491177,0.6084056454682094,0.2506843908659738,0.2209689671508551,0.803403148833088,0.0864293117245783,0.0326254674455055,0.0141115194007769,0.058638385569767,0.0510133195616576,0.0499257053273149,0.0484603951792474,0.3301803317194576,0.3905639027437567,0.7807191301522225,0.1670430217390855,0.3583466340360863,0.4960100577958158,0.1405413042529793,0.0713531292358506,0.2934114102868082,0.4710444301019876
61,gaussian_linear_uniform,10060,10063,7,tmnre,2069723679,10,1,0.517,0.51295,0.5373,0.522,0.50165,0.54315,0.53125,0.54345,0.5229,0.5149,0.55635,0.53745,0.57495,0.55545,0.5586,5.2049494,0.52049494,0.00017191183,24.54255,0.54539,0.0003579045,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0197678113153325,0.0022938343937637,inf,inf,inf,,inf,inf,,0.0458375702763989,0.0387111292359762,0.0496812698416626,0.0625607689094883,0.0253792278234843,0.0369915970695747,0.0130603449157725,0.1124177620929329,0.046333474573129,0.0436374128142897,0.0151705018157966,0.0515490744966438,0.0196308698216913,0.002215027140713,0.0291373729393894,0.3152375444739198,0.0315237544473919,0.0003119370086042,1.6085888170227534,0.0357464181560611,0.0008346698132643,513.8164,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_linear_uniform/cnre-10d-0.1scale-7-10000,/home/ben/sci/tmnre/inference_sbibm/raw/2021-05-25/19-47-27/gaussian_linear_uniform/cnre-10d-0.1scale-7-10000,0.5448,0.5146,0.529,0.50945,0.5162,0.52455,0.5367,0.5459,0.53695,0.5386,0.5364,0.53555,0.52495,0.5379,0.52785,0.54475,0.5526,0.55245,0.5627,0.54815,0.52185,0.54805,0.53475,0.5767,0.52835,0.52545,0.55825,0.5157,0.5664,0.57035,0.5267,0.52545,0.5591,0.5459,0.58165,0.53885,0.5883,0.53945,0.5564,0.59045,0.0035859072880073,0.0031085821020526,0.0066367474656701,0.0031876037319361,0.0243156198161977,inf,0.0047377677133004,0.0042091009443636,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0035084568705394,0.003031407547602,0.0065990889228856,0.0029867912927388,0.0242376576868004,0.0126694542929881,0.0046948751138787,0.0041912906487802,0.0220403851624014,0.0232212589806744,0.0398250432343485,0.0132807089022963,0.0208208137449728,0.030248560781587,0.0275512558491875,0.0138849324050834,0.0233392605639317,0.0182731423070704,0.0192539577618975,0.0280831689382211,0.0893472883415563,0.0526223231556797,0.0315402880141291,0.0366747794349951,0.0471693648540429,0.0471806073476494,0.0136919067689597,0.0494419119935563,0.0890482887816131,0.0286894010421748,0.0130861157893923,0.0143130727061016,0.0858778497080181,0.0140403124021246,0.0547165073058497,0.0332072915582869,0.1124703933839294,0.0437569138393347,0.0950551912257327,0.037841639068716
