   20    0.11032E-03    0.35747E-03    0.17760E-06    0.13721E+02    0.19768E-01    0.43440E-03    0.26569E-08    0.15735E-11    0.57000E+00
   21    0.11033E-03    0.35749E-03    0.17823E-06    0.12653E+02    0.18890E-01    0.44042E-03    0.24239E-08    0.13835E-11    0.57000E+00
   22    0.11033E-03    0.35750E-03    0.17866E-06    0.11723E+02    0.18139E-01    0.44689E-03    0.22185E-08    0.12223E-11    0.57000E+00
   23    0.11034E-03    0.35752E-03    0.17895E-06    0.10907E+02    0.17473E-01    0.45362E-03    0.20369E-08    0.10846E-11    0.57000E+00
   24    0.11034E-03    0.35754E-03    0.17912E-06    0.10185E+02    0.16848E-01    0.46057E-03    0.18757E-08    0.96607E-12    0.57000E+00
   25    0.11035E-03    0.35756E-03    0.17921E-06    0.95438E+01    0.16238E-01    0.46762E-03    0.17323E-08    0.86437E-12    0.57000E+00
   26    0.11035E-03    0.35758E-03    0.17925E-06    0.89730E+01    0.15624E-01    0.47463E-03    0.16044E-08    0.77732E-12    0.57000E+00
   27    0.11036E-03    0.35760E-03    0.17926E-06    0.84612E+01    0.14992E-01    0.48160E-03    0.14899E-08    0.70197E-12    0.57000E+00
   28    0.11037E-03    0.35762E-03    0.17927E-06    0.79985E+01    0.14338E-01    0.48857E-03    0.13872E-08    0.63526E-12    0.57000E+00
   29    0.11037E-03    0.35764E-03    0.17929E-06    0.75792E+01    0.13669E-01    0.49559E-03    0.12949E-08    0.57621E-12    0.57000E+00
   30    0.11038E-03    0.35766E-03    0.17934E-06    0.71986E+01    0.12997E-01    0.50271E-03    0.12116E-08    0.52420E-12    0.57000E+00
   31    0.11039E-03    0.35768E-03    0.17942E-06    0.68520E+01    0.12333E-01    0.50998E-03    0.11365E-08    0.47845E-12    0.57000E+00
   32    0.11039E-03    0.35771E-03    0.17956E-06    0.65356E+01    0.11681E-01    0.51738E-03    0.10684E-08    0.43810E-12    0.57000E+00
   33    0.11040E-03    0.35773E-03    0.17973E-06    0.62455E+01    0.11046E-01    0.52486E-03    0.10065E-08    0.40213E-12    0.57000E+00
   34    0.11041E-03    0.35776E-03    0.17996E-06    0.59783E+01    0.10428E-01    0.53241E-03    0.95017E-09    0.36954E-12    0.57000E+00
   35    0.11041E-03    0.35778E-03    0.18022E-06    0.57318E+01    0.98233E-02    0.53999E-03    0.89872E-09    0.34007E-12    0.57000E+00
   36    0.11042E-03    0.35781E-03    0.18053E-06    0.55040E+01    0.92277E-02    0.54761E-03    0.85158E-09    0.31358E-12    0.57000E+00
   37    0.11043E-03    0.35784E-03    0.18087E-06    0.52932E+01    0.86362E-02    0.55525E-03    0.80827E-09    0.28989E-12    0.57000E+00
   38    0.11044E-03    0.35787E-03    0.18123E-06    0.50976E+01    0.80477E-02    0.56290E-03    0.76835E-09    0.26872E-12    0.57000E+00
   39    0.11045E-03    0.35790E-03    0.18160E-06    0.49157E+01    0.74618E-02    0.57056E-03    0.73143E-09    0.24974E-12    0.57000E+00
   40    0.11046E-03    0.35792E-03    0.18197E-06    0.47460E+01    0.68784E-02    0.57821E-03    0.69716E-09    0.23253E-12    0.57000E+00
   41    0.11046E-03    0.35796E-03    0.18232E-06    0.45869E+01    0.62975E-02    0.58585E-03    0.66526E-09    0.21670E-12    0.57000E+00
   42    0.11047E-03    0.35799E-03    0.18267E-06    0.44376E+01    0.57212E-02    0.59347E-03    0.63552E-09    0.20214E-12    0.57000E+00
   43    0.11048E-03    0.35802E-03    0.18301E-06    0.42976E+01    0.51521E-02    0.60105E-03    0.60775E-09    0.18880E-12    0.57000E+00
   44    0.11049E-03    0.35805E-03    0.18334E-06    0.41662E+01    0.45927E-02    0.60860E-03    0.58180E-09    0.17657E-12    0.57000E+00
   45    0.11050E-03    0.35808E-03    0.18368E-06    0.40428E+01    0.40451E-02    0.61612E-03    0.55752E-09    0.16539E-12    0.57000E+00
   46    0.11051E-03    0.35812E-03    0.18401E-06    0.39267E+01    0.35084E-02    0.62358E-03    0.53478E-09    0.15516E-12    0.57000E+00
   47    0.11052E-03    0.35815E-03    0.18436E-06    0.38174E+01    0.29814E-02    0.63099E-03    0.51345E-09    0.14580E-12    0.57000E+00
   48    0.11053E-03    0.35819E-03    0.18471E-06    0.37141E+01    0.24629E-02    0.63835E-03    0.49343E-09    0.13721E-12    0.57000E+00
   49    0.11054E-03    0.35823E-03    0.18507E-06    0.36165E+01    0.19515E-02    0.64565E-03    0.47462E-09    0.12926E-12    0.57000E+00
   50    0.11055E-03    0.35826E-03    0.18544E-06    0.35237E+01    0.14462E-02    0.65288E-03    0.45691E-09    0.12185E-12    0.57000E+00
   51    0.11057E-03    0.35830E-03    0.18582E-06    0.34357E+01    0.94713E-03    0.66004E-03    0.44024E-09    0.11495E-12    0.57000E+00
   52    0.11058E-03    0.35834E-03    0.18621E-06    0.33521E+01    0.45452E-03    0.66712E-03    0.42452E-09    0.10851E-12    0.57000E+00
   53    0.11059E-03    0.35838E-03    0.18661E-06    0.32727E+01   -0.31300E-04    0.67412E-03    0.40968E-09    0.10252E-12    0.57000E+00
   54    0.11060E-03    0.35842E-03    0.18703E-06    0.31972E+01   -0.51000E-03    0.68102E-03    0.39567E-09    0.96932E-13    0.57000E+00
   55    0.11061E-03    0.35846E-03    0.18746E-06    0.31255E+01   -0.98136E-03    0.68782E-03    0.38241E-09    0.91721E-13    0.57000E+00
   56    0.11062E-03    0.35850E-03    0.18790E-06    0.30573E+01   -0.14455E-02    0.69452E-03    0.36986E-09    0.86862E-13    0.57000E+00
   57    0.11064E-03    0.35854E-03    0.18835E-06    0.29923E+01   -0.19026E-02    0.70112E-03    0.35796E-09    0.82337E-13    0.57000E+00
   58    0.11065E-03    0.35859E-03    0.18881E-06    0.29304E+01   -0.23528E-02    0.70761E-03    0.34667E-09    0.78125E-13    0.57000E+00
   59    0.11066E-03    0.35863E-03    0.18928E-06    0.28714E+01   -0.27963E-02    0.71400E-03    0.33595E-09    0.74199E-13    0.57000E+00
   60    0.11067E-03    0.35868E-03    0.18976E-06    0.28149E+01   -0.32334E-02    0.72029E-03    0.32576E-09    0.70531E-13    0.57000E+00
   61    0.11069E-03    0.35872E-03    0.19024E-06    0.27609E+01   -0.36642E-02    0.72647E-03    0.31606E-09    0.67094E-13    0.57000E+00
   62    0.11070E-03    0.35877E-03    0.19073E-06    0.27091E+01   -0.40883E-02    0.73254E-03    0.30681E-09    0.63874E-13    0.57000E+00
   63    0.11072E-03    0.35881E-03    0.19123E-06    0.26595E+01   -0.45054E-02    0.73848E-03    0.29800E-09    0.60860E-13    0.57000E+00
   64    0.11073E-03    0.35886E-03    0.19174E-06    0.26119E+01   -0.49153E-02    0.74430E-03    0.28960E-09    0.58038E-13    0.57000E+00
   65    0.11074E-03    0.35891E-03    0.19225E-06    0.25664E+01   -0.53174E-02    0.74999E-03    0.28158E-09    0.55394E-13    0.57000E+00
   66    0.11076E-03    0.35896E-03    0.19278E-06    0.25227E+01   -0.57115E-02    0.75553E-03    0.27392E-09    0.52911E-13    0.57000E+00
   67    0.11077E-03    0.35901E-03    0.19331E-06    0.24807E+01   -0.60973E-02    0.76093E-03    0.26660E-09    0.50572E-13    0.57000E+00
   68    0.11079E-03    0.35906E-03    0.19385E-06    0.24404E+01   -0.64744E-02    0.76617E-03    0.25960E-09    0.48360E-13    0.57000E+00
   69    0.11080E-03    0.35911E-03    0.19441E-06    0.24016E+01   -0.68430E-02    0.77125E-03    0.25290E-09    0.46267E-13    0.57000E+00
   70    0.11082E-03    0.35916E-03    0.19497E-06    0.23644E+01   -0.72032E-02    0.77617E-03    0.24648E-09    0.44289E-13    0.57000E+00
   71    0.11083E-03    0.35922E-03    0.19554E-06    0.23285E+01   -0.75554E-02    0.78094E-03    0.24034E-09    0.42422E-13    0.57000E+00
   72    0.11085E-03    0.35927E-03    0.19612E-06    0.22941E+01   -0.78997E-02    0.78554E-03    0.23445E-09    0.40658E-13    0.57000E+00
   73    0.11086E-03    0.35932E-03    0.19671E-06    0.22609E+01   -0.82363E-02    0.78999E-03    0.22880E-09    0.38993E-13    0.57000E+00
   74    0.11088E-03    0.35938E-03    0.19731E-06    0.22289E+01   -0.85654E-02    0.79428E-03    0.22337E-09    0.37418E-13    0.57000E+00
   75    0.11090E-03    0.35944E-03    0.19792E-06    0.21981E+01   -0.88873E-02    0.79842E-03    0.21817E-09    0.35924E-13    0.57000E+00
   76    0.11091E-03    0.35949E-03    0.19854E-06    0.21684E+01   -0.92020E-02    0.80239E-03    0.21317E-09    0.34506E-13    0.57000E+00
   77    0.11093E-03    0.35955E-03    0.19917E-06    0.21396E+01   -0.95095E-02    0.80620E-03    0.20836E-09    0.33158E-13    0.57000E+00
   78    0.11095E-03    0.35961E-03    0.19981E-06    0.21119E+01   -0.98097E-02    0.80984E-03    0.20374E-09    0.31879E-13    0.57000E+00
   79    0.11096E-03    0.35967E-03    0.20046E-06    0.20851E+01   -0.10102E-01    0.81332E-03    0.19929E-09    0.30665E-13    0.57000E+00
   80    0.11098E-03    0.35973E-03    0.20112E-06    0.20592E+01   -0.10387E-01    0.81663E-03    0.19501E-09    0.29512E-13    0.57000E+00
   81    0.11100E-03    0.35979E-03    0.20179E-06    0.20342E+01   -0.10665E-01    0.81977E-03    0.19089E-09    0.28417E-13    0.57000E+00
   82    0.11102E-03    0.35985E-03    0.20247E-06    0.20100E+01   -0.10934E-01    0.82273E-03    0.18691E-09    0.27375E-13    0.57000E+00
   83    0.11104E-03    0.35991E-03    0.20316E-06    0.19866E+01   -0.11195E-01    0.82552E-03    0.18308E-09    0.26382E-13    0.57000E+00
   84    0.11105E-03    0.35997E-03    0.20385E-06    0.19639E+01   -0.11449E-01    0.82812E-03    0.17939E-09    0.25434E-13    0.57000E+00
   85    0.11107E-03    0.36004E-03    0.20456E-06    0.19419E+01   -0.11694E-01    0.83055E-03    0.17583E-09    0.24528E-13    0.57000E+00
   86    0.11109E-03    0.36010E-03    0.20528E-06    0.19206E+01   -0.11930E-01    0.83280E-03    0.17239E-09    0.23663E-13    0.57000E+00
   87    0.11111E-03    0.36017E-03    0.20601E-06    0.19000E+01   -0.12159E-01    0.83488E-03    0.16907E-09    0.22838E-13    0.57000E+00
   88    0.11113E-03    0.36023E-03    0.20675E-06    0.18800E+01   -0.12380E-01    0.83677E-03    0.16587E-09    0.22051E-13    0.57000E+00
   89    0.11115E-03    0.36030E-03    0.20751E-06    0.18606E+01   -0.12594E-01    0.83848E-03    0.16277E-09    0.21300E-13    0.57000E+00
   90    0.11117E-03    0.36037E-03    0.20827E-06    0.18418E+01   -0.12799E-01    0.84002E-03    0.15978E-09    0.20583E-13    0.57000E+00
   91    0.11119E-03    0.36043E-03    0.20904E-06    0.18235E+01   -0.12997E-01    0.84138E-03    0.15689E-09    0.19897E-13    0.57000E+00
   92    0.11121E-03    0.36050E-03    0.20982E-06    0.18058E+01   -0.13187E-01    0.84256E-03    0.15409E-09    0.19240E-13    0.57000E+00
   93    0.11123E-03    0.36057E-03    0.21062E-06    0.17885E+01   -0.13369E-01    0.84357E-03    0.15138E-09    0.18610E-13    0.57000E+00
   94    0.11125E-03    0.36064E-03    0.21142E-06    0.17718E+01   -0.13544E-01    0.84440E-03    0.14876E-09    0.18007E-13    0.57000E+00
   95    0.11127E-03    0.36071E-03    0.21224E-06    0.17555E+01   -0.13711E-01    0.84505E-03    0.14622E-09    0.17428E-13    0.57000E+00
   96    0.11129E-03    0.36079E-03    0.21307E-06    0.17396E+01   -0.13871E-01    0.84553E-03    0.14376E-09    0.16874E-13    0.57000E+00
   97    0.11131E-03    0.36086E-03    0.21390E-06    0.17241E+01   -0.14024E-01    0.84584E-03    0.14138E-09    0.16343E-13    0.57000E+00
   98    0.11133E-03    0.36093E-03    0.21475E-06    0.17091E+01   -0.14168E-01    0.84597E-03    0.13908E-09    0.15835E-13    0.57000E+00
   99    0.11135E-03    0.36101E-03    0.21561E-06    0.16945E+01   -0.14306E-01    0.84593E-03    0.13684E-09    0.15348E-13    0.57000E+00
  100    0.11138E-03    0.36108E-03    0.21648E-06    0.16802E+01   -0.14436E-01    0.84572E-03    0.13467E-09    0.14882E-13    0.57000E+00
  101    0.11140E-03    0.36116E-03    0.21736E-06    0.16663E+01   -0.14559E-01    0.84534E-03    0.13257E-09    0.14434E-13    0.57000E+00
  102    0.11142E-03    0.36123E-03    0.21825E-06    0.16527E+01   -0.14675E-01    0.84480E-03    0.13053E-09    0.14005E-13    0.57000E+00
  103    0.11144E-03    0.36131E-03    0.21916E-06    0.16394E+01   -0.14783E-01    0.84408E-03    0.12855E-09    0.13591E-13    0.57000E+00
  104    0.11147E-03    0.36139E-03    0.22007E-06    0.16265E+01   -0.14884E-01    0.84320E-03    0.12663E-09    0.13193E-13    0.57000E+00
  105    0.11149E-03    0.36147E-03    0.22100E-06    0.16138E+01   -0.14978E-01    0.84216E-03    0.12476E-09    0.12810E-13    0.57000E+00
  106    0.11151E-03    0.36155E-03    0.22193E-06    0.16015E+01   -0.15064E-01    0.84095E-03    0.12295E-09    0.12440E-13    0.57000E+00
  107    0.11154E-03    0.36163E-03    0.22288E-06    0.15894E+01   -0.15144E-01    0.83958E-03    0.12119E-09    0.12085E-13    0.57000E+00
  108    0.11156E-03    0.36171E-03    0.22385E-06    0.15775E+01   -0.15216E-01    0.83806E-03    0.11948E-09    0.11743E-13    0.57000E+00
  109    0.11158E-03    0.36179E-03    0.22482E-06    0.15660E+01   -0.15282E-01    0.83638E-03    0.11781E-09    0.11414E-13    0.57000E+00
  110    0.11161E-03    0.36187E-03    0.22581E-06    0.15546E+01   -0.15341E-01    0.83454E-03    0.11620E-09    0.11097E-13    0.57000E+00
  111    0.11163E-03    0.36195E-03    0.22681E-06    0.15435E+01   -0.15392E-01    0.83256E-03    0.11463E-09    0.10792E-13    0.57000E+00
  112    0.11166E-03    0.36204E-03    0.22782E-06    0.15326E+01   -0.15437E-01    0.83043E-03    0.11310E-09    0.10498E-13    0.57000E+00
  113    0.11168E-03    0.36212E-03    0.22885E-06    0.15220E+01   -0.15476E-01    0.82815E-03    0.11162E-09    0.10215E-13    0.57000E+00
  114    0.11171E-03    0.36221E-03    0.22989E-06    0.15115E+01   -0.15508E-01    0.82573E-03    0.11018E-09    0.99419E-14    0.57000E+00
  115    0.11173E-03    0.36229E-03    0.23094E-06    0.15013E+01   -0.15533E-01    0.82317E-03    0.10877E-09    0.96781E-14    0.57000E+00
  116    0.11176E-03    0.36238E-03    0.23200E-06    0.14912E+01   -0.15551E-01    0.82047E-03    0.10741E-09    0.94229E-14    0.57000E+00
  117    0.11178E-03    0.36247E-03    0.23308E-06    0.14813E+01   -0.15563E-01    0.81764E-03    0.10608E-09    0.91761E-14    0.57000E+00
  118    0.11181E-03    0.36256E-03    0.23417E-06    0.14715E+01   -0.15569E-01    0.81467E-03    0.10478E-09    0.89374E-14    0.57000E+00
  119    0.11183E-03    0.36265E-03    0.23528E-06    0.14619E+01   -0.15569E-01    0.81157E-03    0.10352E-09    0.87067E-14    0.57000E+00
  120    0.11186E-03    0.36274E-03    0.23639E-06    0.14525E+01   -0.15562E-01    0.80835E-03    0.10229E-09    0.84837E-14    0.57000E+00
  121    0.11189E-03    0.36283E-03    0.23752E-06    0.14433E+01   -0.15549E-01    0.80501E-03    0.10110E-09    0.82682E-14    0.57000E+00
  122    0.11191E-03    0.36292E-03    0.23866E-06    0.14341E+01   -0.15530E-01    0.80155E-03    0.99932E-10    0.80598E-14    0.57000E+00
  123    0.11194E-03    0.36301E-03    0.23982E-06    0.14251E+01   -0.15505E-01    0.79797E-03    0.98796E-10    0.78584E-14    0.57000E+00
  124    0.11197E-03    0.36311E-03    0.24099E-06    0.14163E+01   -0.15474E-01    0.79428E-03    0.97689E-10    0.76636E-14    0.57000E+00
  125    0.11200E-03    0.36320E-03    0.24217E-06    0.14076E+01   -0.15437E-01    0.79048E-03    0.96609E-10    0.74751E-14    0.57000E+00
  126    0.11202E-03    0.36330E-03    0.24336E-06    0.13989E+01   -0.15395E-01    0.78658E-03    0.95556E-10    0.72926E-14    0.57000E+00
  127    0.11205E-03    0.36339E-03    0.24457E-06    0.13904E+01   -0.15346E-01    0.78257E-03    0.94529E-10    0.71156E-14    0.57000E+00
  128    0.11208E-03    0.36349E-03    0.24579E-06    0.13820E+01   -0.15293E-01    0.77846E-03    0.93528E-10    0.69439E-14    0.57000E+00
  129    0.11211E-03    0.36358E-03    0.24702E-06    0.13737E+01   -0.15233E-01    0.77426E-03    0.92550E-10    0.67770E-14    0.57000E+00
  130    0.11214E-03    0.36368E-03    0.24826E-06    0.13655E+01   -0.15168E-01    0.76997E-03    0.91597E-10    0.66149E-14    0.57000E+00
  131    0.11217E-03    0.36378E-03    0.24952E-06    0.13574E+01   -0.15098E-01    0.76559E-03    0.90666E-10    0.64575E-14    0.57000E+00
  132    0.11219E-03    0.36388E-03    0.25080E-06    0.13494E+01   -0.15022E-01    0.76113E-03    0.89758E-10    0.63046E-14    0.57000E+00
  133    0.11222E-03    0.36398E-03    0.25208E-06    0.13415E+01   -0.14941E-01    0.75658E-03    0.88872E-10    0.61563E-14    0.57000E+00
  134    0.11225E-03    0.36408E-03    0.25338E-06    0.13336E+01   -0.14855E-01    0.75197E-03    0.88007E-10    0.60124E-14    0.57000E+00
  135    0.11228E-03    0.36418E-03    0.25469E-06    0.13258E+01   -0.14765E-01    0.74727E-03    0.87162E-10    0.58727E-14    0.57000E+00
  136    0.11231E-03    0.36429E-03    0.25602E-06    0.13181E+01   -0.14669E-01    0.74252E-03    0.86337E-10    0.57372E-14    0.57000E+00
  137    0.11234E-03    0.36439E-03    0.25736E-06    0.13104E+01   -0.14568E-01    0.73769E-03    0.85532E-10    0.56057E-14    0.57000E+00
  138    0.11237E-03    0.36449E-03    0.25872E-06    0.13029E+01   -0.14462E-01    0.73281E-03    0.84745E-10    0.54782E-14    0.57000E+00
  139    0.11240E-03    0.36460E-03    0.26009E-06    0.12954E+01   -0.14352E-01    0.72788E-03    0.83977E-10    0.53544E-14    0.57000E+00
  140    0.11243E-03    0.36470E-03    0.26148E-06    0.12879E+01   -0.14237E-01    0.72289E-03    0.83227E-10    0.52342E-14    0.57000E+00
  141    0.11247E-03    0.36481E-03    0.26288E-06    0.12805E+01   -0.14118E-01    0.71785E-03    0.82494E-10    0.51175E-14    0.57000E+00
  142    0.11250E-03    0.36492E-03    0.26429E-06    0.12731E+01   -0.13994E-01    0.71277E-03    0.81778E-10    0.50041E-14    0.57000E+00
  143    0.11253E-03    0.36503E-03    0.26572E-06    0.12658E+01   -0.13866E-01    0.70765E-03    0.81078E-10    0.48938E-14    0.57000E+00
  144    0.11256E-03    0.36514E-03    0.26716E-06    0.12586E+01   -0.13734E-01    0.70249E-03    0.80394E-10    0.47865E-14    0.57000E+00
  145    0.11259E-03    0.36525E-03    0.26862E-06    0.12513E+01   -0.13598E-01    0.69731E-03    0.79726E-10    0.46820E-14    0.57000E+00
  146    0.11262E-03    0.36536E-03    0.27009E-06    0.12442E+01   -0.13457E-01    0.69209E-03    0.79072E-10    0.45804E-14    0.57000E+00
  147    0.11266E-03    0.36547E-03    0.27158E-06    0.12370E+01   -0.13313E-01    0.68686E-03    0.78434E-10    0.44815E-14    0.57000E+00
  148    0.11269E-03    0.36558E-03    0.27309E-06    0.12299E+01   -0.13164E-01    0.68160E-03    0.77809E-10    0.43854E-14    0.57000E+00
  149    0.11272E-03    0.36569E-03    0.27460E-06    0.12228E+01   -0.13012E-01    0.67633E-03    0.77199E-10    0.42919E-14    0.57000E+00
  150    0.11276E-03    0.36581E-03    0.27614E-06    0.12158E+01   -0.12857E-01    0.67104E-03    0.76601E-10    0.42010E-14    0.57000E+00
  151    0.11279E-03    0.36592E-03    0.27769E-06    0.12088E+01   -0.12697E-01    0.66575E-03    0.76017E-10    0.41125E-14    0.57000E+00
  152    0.11282E-03    0.36604E-03    0.27925E-06    0.12018E+01   -0.12535E-01    0.66046E-03    0.75446E-10    0.40265E-14    0.57000E+00
  153    0.11286E-03    0.36615E-03    0.28083E-06    0.11948E+01   -0.12368E-01    0.65517E-03    0.74887E-10    0.39428E-14    0.57000E+00
  154    0.11289E-03    0.36627E-03    0.28242E-06    0.11879E+01   -0.12199E-01    0.64989E-03    0.74340E-10    0.38614E-14    0.57000E+00
  155    0.11292E-03    0.36639E-03    0.28403E-06    0.11810E+01   -0.12026E-01    0.64462E-03    0.73805E-10    0.37820E-14    0.57000E+00
  156    0.11296E-03    0.36650E-03    0.28565E-06    0.11741E+01   -0.11851E-01    0.63936E-03    0.73282E-10    0.37048E-14    0.57000E+00
  157    0.11299E-03    0.36662E-03    0.28729E-06    0.11672E+01   -0.11672E-01    0.63411E-03    0.72770E-10    0.36294E-14    0.57000E+00
  158    0.11303E-03    0.36674E-03    0.28895E-06    0.11604E+01   -0.11490E-01    0.62890E-03    0.72268E-10    0.35560E-14    0.57000E+00
  159    0.11306E-03    0.36686E-03    0.29062E-06    0.11535E+01   -0.11306E-01    0.62370E-03    0.71777E-10    0.34842E-14    0.57000E+00
  160    0.11310E-03    0.36698E-03    0.29231E-06    0.11467E+01   -0.11119E-01    0.61854E-03    0.71297E-10    0.34141E-14    0.57000E+00
  161    0.11314E-03    0.36711E-03    0.29401E-06    0.11399E+01   -0.10929E-01    0.61341E-03    0.70827E-10    0.33455E-14    0.57000E+00
  162    0.11317E-03    0.36723E-03    0.29572E-06    0.11331E+01   -0.10737E-01    0.60833E-03    0.70366E-10    0.32783E-14    0.57000E+00
  163    0.11321E-03    0.36735E-03    0.29746E-06    0.11263E+01   -0.10542E-01    0.60328E-03    0.69915E-10    0.32127E-14    0.57000E+00
  164    0.11324E-03    0.36748E-03    0.29920E-06    0.11195E+01   -0.10345E-01    0.59828E-03    0.69474E-10    0.31485E-14    0.57000E+00
  165    0.11328E-03    0.36760E-03    0.30097E-06    0.11127E+01   -0.10146E-01    0.59333E-03    0.69041E-10    0.30857E-14    0.57000E+00
  166    0.11332E-03    0.36773E-03    0.30275E-06    0.11059E+01   -0.99441E-02    0.58843E-03    0.68617E-10    0.30244E-14    0.57000E+00
  167    0.11335E-03    0.36786E-03    0.30454E-06    0.10991E+01   -0.97405E-02    0.58359E-03    0.68202E-10    0.29645E-14    0.57000E+00
  168    0.11339E-03    0.36799E-03    0.30635E-06    0.10924E+01   -0.95350E-02    0.57881E-03    0.67796E-10    0.29060E-14    0.57000E+00
  169    0.11343E-03    0.36811E-03    0.30817E-06    0.10856E+01   -0.93276E-02    0.57410E-03    0.67397E-10    0.28489E-14    0.57000E+00
  170    0.11347E-03    0.36824E-03    0.31001E-06    0.10789E+01   -0.91184E-02    0.56945E-03    0.67007E-10    0.27931E-14    0.57000E+00
  171    0.11351E-03    0.36837E-03    0.31187E-06    0.10721E+01   -0.89076E-02    0.56487E-03    0.66624E-10    0.27386E-14    0.57000E+00
  172    0.11354E-03    0.36851E-03    0.31374E-06    0.10654E+01   -0.86951E-02    0.56037E-03    0.66249E-10    0.26854E-14    0.57000E+00
  173    0.11358E-03    0.36864E-03    0.31563E-06    0.10586E+01   -0.84811E-02    0.55595E-03    0.65881E-10    0.26335E-14    0.57000E+00
  174    0.11362E-03    0.36877E-03    0.31753E-06    0.10519E+01   -0.82658E-02    0.55161E-03    0.65521E-10    0.25829E-14    0.57000E+00
  175    0.11366E-03    0.36890E-03    0.31945E-06    0.10452E+01   -0.80491E-02    0.54735E-03    0.65167E-10    0.25334E-14    0.57000E+00
  176    0.11370E-03    0.36904E-03    0.32138E-06    0.10384E+01   -0.78311E-02    0.54318E-03    0.64820E-10    0.24851E-14    0.57000E+00
  177    0.11374E-03    0.36917E-03    0.32333E-06    0.10317E+01   -0.76121E-02    0.53911E-03    0.64480E-10    0.24380E-14    0.57000E+00
  178    0.11378E-03    0.36931E-03    0.32529E-06    0.10249E+01   -0.73920E-02    0.53514E-03    0.64147E-10    0.23920E-14    0.57000E+00
  179    0.11382E-03    0.36945E-03    0.32727E-06    0.10182E+01   -0.71710E-02    0.53126E-03    0.63820E-10    0.23471E-14    0.57000E+00
  180    0.11386E-03    0.36958E-03    0.32926E-06    0.10115E+01   -0.69491E-02    0.52749E-03    0.63499E-10    0.23032E-14    0.57000E+00
  181    0.11390E-03    0.36972E-03    0.33127E-06    0.10047E+01   -0.67265E-02    0.52382E-03    0.63184E-10    0.22604E-14    0.57000E+00
  182    0.11394E-03    0.36986E-03    0.33329E-06    0.99796E+00   -0.65031E-02    0.52026E-03    0.62875E-10    0.22185E-14    0.57000E+00
  183    0.11398E-03    0.37000E-03    0.33532E-06    0.99121E+00   -0.62792E-02    0.51682E-03    0.62571E-10    0.21777E-14    0.57000E+00
  184    0.11402E-03    0.37014E-03    0.33738E-06    0.98446E+00   -0.60548E-02    0.51349E-03    0.62274E-10    0.21378E-14    0.57000E+00
  185    0.11406E-03    0.37028E-03    0.33944E-06    0.97771E+00   -0.58299E-02    0.51027E-03    0.61981E-10    0.20988E-14    0.57000E+00
